Ibge;UF;name;longitude;latitude;region
4319752;RS;Sao Vendelino;-513.686.527.563;-293.758.099.572;Metropolitana de Porto Alegre
4319802;RS;Sao Vicente do Sul;-546.760.020.162;-296.920.608.345;Centro Ocidental Rio-Grandense
4319901;RS;Sapiranga;-510.036.229.878;-296.385.541.176;Metropolitana de Porto Alegre
4320008;RS;Sapucaia do Sul;-511.518.747.155;-298.248.680.326;Metropolitana de Porto Alegre
4320107;RS;Sarandi;-529.254.610.594;-279.435.951.779;Noroeste Rio-Grandense
4320206;RS;Seberi;-534.054.673.035;-274.804.138.165;Noroeste Rio-Grandense
4320230;RS;Sede Nova;-539.558.847.238;-276.311.628.725;Noroeste Rio-Grandense
4320263;RS;Segredo;-529.820.736.412;-293.426.184.273;Centro Oriental Rio-Grandense
4320305;RS;Selbach;-529.565.252.738;-286.274.338.066;Noroeste Rio-Grandense
4320321;RS;Senador Salgado Filho;-545.454.030.325;-280.274.895.014;Noroeste Rio-Grandense
4320354;RS;Sentinela do Sul;-515.779.817.748;-30.613.302.597;Metropolitana de Porto Alegre
4320404;RS;Serafina Correa;-519.357.086.099;-287.107.970.714;Nordeste Rio-Grandense
4320453;RS;Serio;-522.674.558.309;-293.867.600.899;Centro Oriental Rio-Grandense
4320503;RS;Sertao;-522.597.378.611;-279.807.735.548;Noroeste Rio-Grandense
4320552;RS;Sertao Santana;-51.604.249.916;-304.654.278.903;Metropolitana de Porto Alegre
4320578;RS;Sete de Setembro;-544.636.861.823;-281.304.163.234;Noroeste Rio-Grandense
4320602;RS;Severiano de Almeida;-521.206.562.961;-274.327.929.836;Noroeste Rio-Grandense
4320651;RS;Silveira Martins;-535.852.374.736;-296.452.500.585;Centro Ocidental Rio-Grandense
4320677;RS;Sinimbu;-525.216.363.086;-29.529.068.157;Centro Oriental Rio-Grandense
4320701;RS;Sobradinho;-530.251.679.436;-294.147.731.341;Centro Oriental Rio-Grandense
4320800;RS;Soledade;-525.098.661.712;-288.277.379.537;Noroeste Rio-Grandense
4320859;RS;Tabai;-517.274.751.185;-296.877.706.242;Centro Oriental Rio-Grandense
4320909;RS;Tapejara;-520.221.325.277;-280.841.710.597;Noroeste Rio-Grandense
4321006;RS;Tapera;-528.714.671.741;-286.249.501.912;Noroeste Rio-Grandense
4321105;RS;Tapes;-513.944.987.058;-306.731.729.038;Metropolitana de Porto Alegre
4321204;RS;Taquara;-507.811.686.193;-296.505.131.043;Metropolitana de Porto Alegre
4321303;RS;Taquari;-518.627.764.842;-298.028.008.517;Centro Oriental Rio-Grandense
4321329;RS;Taquarucu do Sul;-534.669.519.596;-273.980.360.509;Noroeste Rio-Grandense
4321352;RS;Tavares;-510.888.429.815;-312.887.026.583;Metropolitana de Porto Alegre
4321402;RS;Tenente Portela;-537.572.696.149;-273.721.669.191;Noroeste Rio-Grandense
4321436;RS;Terra de Areia;-500.672.491.456;-29.577.548.568;Metropolitana de Porto Alegre
4321451;RS;Teutonia;-518.128.168.706;-294.889.144.364;Centro Oriental Rio-Grandense
4321469;RS;Tio Hugo;-525.930.461.161;-285.804.960.166;Noroeste Rio-Grandense
4321477;RS;Tiradentes do Sul;-54.085.392.205;-273.968.988.842;Noroeste Rio-Grandense
4321493;RS;Toropi;-542.280.109.967;-294.721.417.008;Centro Ocidental Rio-Grandense
4321501;RS;Torres;-497.304.044.945;-293.359.306.143;Metropolitana de Porto Alegre
4321600;RS;Tramandai;-501.303.765.007;-299.873.019.472;Metropolitana de Porto Alegre
4321626;RS;Travesseiro;-520.577.772.681;-292.990.858.098;Centro Oriental Rio-Grandense
4321634;RS;Tres Arroios;-521.498.520.743;-274.995.162.184;Noroeste Rio-Grandense
4321667;RS;Tres Cachoeiras;-499.156.392.762;-294.458.865.904;Metropolitana de Porto Alegre
4321709;RS;Tres Coroas;-507.831.258.358;-29.516.660.979;Metropolitana de Porto Alegre
4321808;RS;Tres de Maio;-542.353.022.075;-277.796.602.189;Noroeste Rio-Grandense
4321832;RS;Tres Forquilhas;-500.643.164.805;-295.381.105.463;Metropolitana de Porto Alegre
4321857;RS;Tres Palmeiras;-528.437.143.501;-2.761.752.745;Noroeste Rio-Grandense
4321907;RS;Tres Passos;-53.929.698.958;-274.561.598.838;Noroeste Rio-Grandense
4321956;RS;Trindade do Sul;-52.892.231.021;-275.175.759.348;Noroeste Rio-Grandense
4322004;RS;Triunfo;-517.153.128.357;-29.945.204.266;Metropolitana de Porto Alegre
4322103;RS;Tucunduva;-544.331.286.688;-276.500.599.334;Noroeste Rio-Grandense
4322152;RS;Tunas;-529.570.131.055;-291.064.397.188;Noroeste Rio-Grandense
4322186;RS;Tupanci do Sul;-515.405.390.117;-279.257.114.659;Noroeste Rio-Grandense
4322202;RS;Tupancireta;-538.406.300.553;-2.907.747.973;Centro Ocidental Rio-Grandense
4322251;RS;Tupandi;-514.198.254.297;-294.879.128.149;Metropolitana de Porto Alegre
4322301;RS;Tuparendi;-544.785.080.753;-277.540.889.273;Noroeste Rio-Grandense
4322327;RS;Turucu;-52.171.415.621;-314.123.658.571;Sudeste Rio-Grandense
4322343;RS;Ubiretama;-546.845.107.762;-280.435.647.657;Noroeste Rio-Grandense
4322350;RS;Uniao da Serra;-520.004.166.643;-287.798.985.678;Nordeste Rio-Grandense
4322376;RS;Unistalda;-551.507.805.181;-290.474.850.256;Centro Ocidental Rio-Grandense
4322400;RS;Uruguaiana;-57.081.824.909;-29.759.823.172;Sudoeste Rio-Grandense
4322509;RS;Vacaria;-509.365.991.641;-285.023.543.952;Nordeste Rio-Grandense
4322525;RS;Vale Verde;-521.797.223.009;-297.825.749.396;Metropolitana de Porto Alegre
4322533;RS;Vale do Sol;-526.813.545.007;-296.088.279.865;Centro Oriental Rio-Grandense
4322541;RS;Vale Real;-512.511.965.648;-293.922.806.174;Metropolitana de Porto Alegre
4322558;RS;Vanini;-518.446.581.974;-28.476.222.515;Noroeste Rio-Grandense
4322608;RS;Venancio Aires;-521.918.802.405;-296.116.528.927;Centro Oriental Rio-Grandense
4322707;RS;Vera Cruz;-525.011.034.071;-29.719.857.594;Centro Oriental Rio-Grandense
4322806;RS;Veranopolis;-515.522.869.045;-289.339.573.363;Nordeste Rio-Grandense
4322855;RS;Vespasiano Correa;-518.594.699.501;-290.698.943.558;Centro Oriental Rio-Grandense
4322905;RS;Viadutos;-520.237.987.497;-275.709.530.601;Noroeste Rio-Grandense
4323002;RS;Viamao;-510.248.204.896;-300.818.968.409;Metropolitana de Porto Alegre
4323101;RS;Vicente Dutra;-534.021.290.554;-271.684.450.441;Noroeste Rio-Grandense
4323200;RS;Victor Graeff;-527.477.917.889;-285.601.846.251;Noroeste Rio-Grandense
4323309;RS;Vila Flores;-515.495.890.892;-288.630.001.303;Nordeste Rio-Grandense
4323358;RS;Vila Langaro;-521.469.033.571;-281.074.051.988;Noroeste Rio-Grandense
4323408;RS;Vila Maria;-521.635.378.991;-28.533.314.235;Noroeste Rio-Grandense
4323457;RS;Vila Nova do Sul;-538.791.964.831;-303.339.586.892;Centro Ocidental Rio-Grandense
4323507;RS;Vista Alegre;-534.924.104.661;-273.700.841.701;Noroeste Rio-Grandense
4323606;RS;Vista Alegre do Prata;-517.862.084.025;-288.094.722.969;Nordeste Rio-Grandense
4323705;RS;Vista Gaucha;-537.013.197.816;-272.899.783.753;Noroeste Rio-Grandense
4323754;RS;Vitoria das Missoes;-544.990.548.871;-283.523.872.493;Noroeste Rio-Grandense
4323770;RS;Westfalia;-517.661.555.137;-294.234.495.499;Centro Oriental Rio-Grandense
4323804;RS;Xangri-la;-500.390.814.238;-298.053.781.854;Metropolitana de Porto Alegre
5000203;MS;Agua Clara;-528.751.175.515;-204.488.507.623;Leste de Mato Grosso do Sul
5000252;MS;Alcinopolis;-537.080.896.263;-183.250.339.794;Centro Norte de Mato Grosso do Sul
5000609;MS;Amambai;-552.438.276.926;-231.005.822.384;Sudoeste de Mato Grosso do Sul
5000708;MS;Anastacio;-558.045.705.991;-204.823.601.996;Pantanais Sul Mato-Grossense
5000807;MS;Anaurilandia;-527.181.693.587;-221.826.502.679;Leste de Mato Grosso do Sul
5000856;MS;Angelica;-537.697.304.805;-221.560.625.224;Sudoeste de Mato Grosso do Sul
5000906;MS;Antonio Joao;-559.480.815.054;-221.946.853.905;Sudoeste de Mato Grosso do Sul
5001003;MS;Aparecida do Taboado;-510.976.376.237;-20.085.021.515;Leste de Mato Grosso do Sul
5001102;MS;Aquidauana;-557.906.160.902;-204.746.543.469;Pantanais Sul Mato-Grossense
5001243;MS;Aral Moreira;-556.307.614.469;-229.478.813.291;Sudoeste de Mato Grosso do Sul
5001508;MS;Bandeirantes;-543.631.938.943;-199.209.203.031;Centro Norte de Mato Grosso do Sul
5001904;MS;Bataguassu;-52.425.436.602;-217.152.884.358;Leste de Mato Grosso do Sul
5002001;MS;Bataypora;-532.748.069.911;-222.958.799.666;Leste de Mato Grosso do Sul
5002100;MS;Bela Vista;-565.313.145.678;-221.159.761.784;Sudoeste de Mato Grosso do Sul
5002159;MS;Bodoquena;-566.735.673;-205.548.426.981;Sudoeste de Mato Grosso do Sul
5002209;MS;Bonito;-564.928.586.186;-211.243.412.844;Sudoeste de Mato Grosso do Sul
5002308;MS;Brasilandia;-520.362.967.949;-21.247.118.144;Leste de Mato Grosso do Sul
5002407;MS;Caarapo;-548.269.701.014;-226.365.822.194;Sudoeste de Mato Grosso do Sul
5002605;MS;Camapua;-540.433.094.864;-195.352.597.987;Centro Norte de Mato Grosso do Sul
5002704;MS;Campo Grande;-546.157.435.665;-204.580.299.879;Centro Norte de Mato Grosso do Sul
5002803;MS;Caracol;-570.259.387.644;-220.127.382.892;Sudoeste de Mato Grosso do Sul
5002902;MS;Cassilandia;-517.315.768.884;-191.094.073.708;Leste de Mato Grosso do Sul
5002951;MS;Chapadao do Sul;-52.626.355.707;-18.797.773.122;Leste de Mato Grosso do Sul
5003108;MS;Corguinho;-54.830.006.001;-198.312.180.172;Centro Norte de Mato Grosso do Sul
5003157;MS;Coronel Sapucaia;-555.413.276.903;-232.764.445.608;Sudoeste de Mato Grosso do Sul
5003207;MS;Corumba;-576.489.854.573;-190.063.746.546;Pantanais Sul Mato-Grossense
5003256;MS;Costa Rica;-531.330.469.049;-185.435.483.884;Leste de Mato Grosso do Sul
5003306;MS;Coxim;-547.580.559.502;-185.084.105.386;Centro Norte de Mato Grosso do Sul
5003454;MS;Deodapolis;-541.611.832.429;-222.729.491.423;Sudoeste de Mato Grosso do Sul
5003488;MS;Dois Irmaos do Buriti;-552.819.144.863;-206.923.120.582;Pantanais Sul Mato-Grossense
5003504;MS;Douradina;-546.079.306.686;-22.045.530.282;Sudoeste de Mato Grosso do Sul
5003702;MS;Dourados;-548.112.891.229;-222.272.355.369;Sudoeste de Mato Grosso do Sul
5003751;MS;Eldorado;-542.800.282.489;-237.740.539.201;Sudoeste de Mato Grosso do Sul
5003801;MS;Fatima do Sul;-545.163.759.902;-223.754.232.111;Sudoeste de Mato Grosso do Sul
5003900;MS;Figueirao;-536.425.733.239;-186.754.480.708;Centro Norte de Mato Grosso do Sul
5004007;MS;Gloria de Dourados;-542.346.287.899;-22.414.424.531;Sudoeste de Mato Grosso do Sul
5004106;MS;Guia Lopes da Laguna;-561.081.525.022;-214.524.591.422;Sudoeste de Mato Grosso do Sul
5004304;MS;Iguatemi;-545.586.010.866;-236.619.015.645;Sudoeste de Mato Grosso do Sul
5004403;MS;Inocencia;-519.276.790.223;-19.725.457.974;Leste de Mato Grosso do Sul
5004502;MS;Itapora;-547.956.587.373;-220.824.475.602;Sudoeste de Mato Grosso do Sul
5004601;MS;Itaquirai;-541.881.983.027;-234.906.632.623;Sudoeste de Mato Grosso do Sul
5004700;MS;Ivinhema;-538.269.701.471;-223.016.035.627;Sudoeste de Mato Grosso do Sul
5004809;MS;Japora;-544.034.847.429;-238.940.669.515;Sudoeste de Mato Grosso do Sul
5004908;MS;Jaraguari;-544.406.839.539;-201.037.403.917;Centro Norte de Mato Grosso do Sul
5005004;MS;Jardim;-561.458.445.844;-214.796.031.458;Sudoeste de Mato Grosso do Sul
5005103;MS;Jatei;-543.080.543.756;-224.816.870.305;Sudoeste de Mato Grosso do Sul
5005152;MS;Juti;-546.013.228.313;-228.624.718.344;Sudoeste de Mato Grosso do Sul
5005202;MS;Ladario;-576.024.001.955;-19.001.775.668;Pantanais Sul Mato-Grossense
5005251;MS;Laguna Carapa;-551.501.077.345;-225.505.815.145;Sudoeste de Mato Grosso do Sul
5005400;MS;Maracaju;-55.157.139.569;-216.236.103.838;Sudoeste de Mato Grosso do Sul
5005608;MS;Miranda;-563.901.982.861;-20.239.333.499;Pantanais Sul Mato-Grossense
5005681;MS;Mundo Novo;-542.816.614.238;-239.352.736.182;Sudoeste de Mato Grosso do Sul
5005707;MS;Navirai;-541.988.361.701;-230.599.994.825;Sudoeste de Mato Grosso do Sul
5005806;MS;Nioaque;-558.338.899.214;-211.581.523.135;Sudoeste de Mato Grosso do Sul
5006002;MS;Nova Alvorada do Sul;-543.828.036.001;-214.666.342.525;Sudoeste de Mato Grosso do Sul
5006200;MS;Nova Andradina;-533.515.738.149;-222.487.593.128;Leste de Mato Grosso do Sul
5006259;MS;Novo Horizonte do Sul;-53.860.886.557;-226.549.531.056;Sudoeste de Mato Grosso do Sul
5006309;MS;Paranaiba;-511.887.077.084;-196.773.717.332;Leste de Mato Grosso do Sul
5006358;MS;Paranhos;-554.330.304.574;-238.968.696.615;Sudoeste de Mato Grosso do Sul
5006408;MS;Pedro Gomes;-545.524.458.292;-181.018.562.343;Centro Norte de Mato Grosso do Sul
5006606;MS;Ponta Pora;-557.108.501.779;-224.861.870.788;Sudoeste de Mato Grosso do Sul
5006903;MS;Porto Murtinho;-578.884.823.023;-217.073.245.588;Pantanais Sul Mato-Grossense
5007109;MS;Ribas do Rio Pardo;-537.616.776.243;-204.436.755.256;Leste de Mato Grosso do Sul
5007208;MS;Rio Brilhante;-545.422.422.225;-218.011.952.576;Sudoeste de Mato Grosso do Sul
5007307;MS;Rio Negro;-549.875.023.243;-194.474.291.073;Centro Norte de Mato Grosso do Sul
5007406;MS;Rio Verde de Mato Grosso;-548.422.536.901;-189.165.864.403;Centro Norte de Mato Grosso do Sul
5007505;MS;Rochedo;-548.927.719.306;-199.618.596.065;Centro Norte de Mato Grosso do Sul
5007554;MS;Santa Rita do Pardo;-528.280.714.326;-213.053.769.425;Leste de Mato Grosso do Sul
5007695;MS;Sao Gabriel do Oeste;-545.645.690.938;-193.955.213.702;Centro Norte de Mato Grosso do Sul
5007703;MS;Sete Quedas;-550.533.150.891;-23.983.513.255;Sudoeste de Mato Grosso do Sul
5007802;MS;Selviria;-514.189.369.058;-203.667.425.853;Leste de Mato Grosso do Sul
5007901;MS;Sidrolandia;-549.660.301.365;-209.310.544.595;Centro Norte de Mato Grosso do Sul
5007935;MS;Sonora;-54.754.906.218;-175.813.552.345;Centro Norte de Mato Grosso do Sul
5007950;MS;Tacuru;-550.203.205.183;-23.634.742.022;Sudoeste de Mato Grosso do Sul
5007976;MS;Taquarussu;-533.519.187.419;-224.899.870.565;Leste de Mato Grosso do Sul
5008008;MS;Terenos;-548.655.566.306;-2.044.230.768;Centro Norte de Mato Grosso do Sul
5008305;MS;Tres Lagoas;-517.100.006.288;-207.886.791.614;Leste de Mato Grosso do Sul
5008404;MS;Vicentina;-544.421.247.768;-224.017.875.573;Sudoeste de Mato Grosso do Sul
5100102;MT;Acorizal;-563.715.525.667;-151.978.899.803;Centro-Sul Mato-Grossense
5100201;MT;Agua Boa;-521.589.152.986;-140.490.868.003;Nordeste Mato-Grossense
5100250;MT;Alta Floresta;-560.916.104.405;-98.717.225.966;Norte Mato-Grossense
5100300;MT;Alto Araguaia;-5.322.026.033;-173.155.899.404;Sudeste Mato-Grossense
5100359;MT;Alto Boa Vista;-513.793.220.738;-116.767.451.579;Nordeste Mato-Grossense
5100409;MT;Alto Garcas;-535.284.541.196;-16.946.722.176;Sudeste Mato-Grossense
5100508;MT;Alto Paraguai;-564.944.416.626;-145.147.118.103;Centro-Sul Mato-Grossense
5100607;MT;Alto Taquari;-532.819.931.223;-178.347.436.507;Sudeste Mato-Grossense
5100805;MT;Apiacas;-573.954.022.412;-95.654.951.687;Norte Mato-Grossense
5101001;MT;Araguaiana;-518.336.216.513;-157.312.434.957;Nordeste Mato-Grossense
5101209;MT;Araguainha;-530.356.198.839;-168.575.455.379;Sudeste Mato-Grossense
5101258;MT;Araputanga;-583.483.671.519;-154.681.442.697;Sudoeste Mato-Grossense
5101308;MT;Arenapolis;-568.444.892.395;-14.455.521.666;Centro-Sul Mato-Grossense
5101407;MT;Aripuana;-594.486.163.792;-101.725.236.955;Norte Mato-Grossense
5101605;MT;Barao de Melgaco;-559.671.211.337;-161.950.994.476;Centro-Sul Mato-Grossense
5101704;MT;Barra do Bugres;-571.864.086.868;-150.662.579.403;Sudoeste Mato-Grossense
5101803;MT;Barra do Garcas;-522.603.297.568;-158.887.114.517;Nordeste Mato-Grossense
5101852;MT;Bom Jesus do Araguaia;-515.036.392.319;-121.735.983.437;Nordeste Mato-Grossense
5101902;MT;Brasnorte;-580.026.736.278;-121.249.381.399;Norte Mato-Grossense
5102504;MT;Caceres;-576.747.623.072;-160.740.956.304;Centro-Sul Mato-Grossense
5102603;MT;Campinapolis;-527.974.947.506;-145.396.174.299;Nordeste Mato-Grossense
5102637;MT;Campo Novo do Parecis;-578.885.464.788;-136.547.331.732;Norte Mato-Grossense
5102678;MT;Campo Verde;-551.716.554.149;-155.537.042.703;Sudeste Mato-Grossense
5102686;MT;Campos de Julio;-592.634.085.206;-137.199.230.456;Norte Mato-Grossense
5102694;MT;Canabrava do Norte;-518.377.580.068;-110.461.869.218;Nordeste Mato-Grossense
5102702;MT;Canarana;-522.734.568.635;-135.592.295.096;Nordeste Mato-Grossense
5102793;MT;Carlinda;-55.821.614.778;-99.666.657.926;Norte Mato-Grossense
5102850;MT;Castanheira;-586.134.092.637;-111.341.078.576;Norte Mato-Grossense
5103007;MT;Chapada dos Guimaraes;-557.450.045.179;-154.605.696.789;Centro-Sul Mato-Grossense
5103056;MT;Claudia;-548.741.824.478;-115.053.107.376;Norte Mato-Grossense
5103106;MT;Cocalinho;-51.011.243.641;-143.903.655.392;Nordeste Mato-Grossense
5103205;MT;Colider;-55.464.230.542;-10.804.089.779;Norte Mato-Grossense
5103254;MT;Colniza;-592.189.486.741;-94.579.038.467;Norte Mato-Grossense
5103304;MT;Comodoro;-597.904.309.944;-13.660.559.917;Norte Mato-Grossense
5103353;MT;Confresa;-515.710.336.179;-10.640.730.577;Nordeste Mato-Grossense
5103361;MT;Conquista D'Oeste;-595.450.742.073;-14.536.272.815;Sudoeste Mato-Grossense
5103379;MT;Cotriguacu;-586.068.949.711;-98.862.538.715;Norte Mato-Grossense
5103403;MT;Cuiaba;-560.732.520.382;-155.699.890.131;Centro-Sul Mato-Grossense
5103437;MT;Curvelandia;-579.171.149.787;-156.093.061.709;Centro-Sul Mato-Grossense
5103452;MT;Denise;-570.537.772.728;-147.338.159.183;Sudoeste Mato-Grossense
5103502;MT;Diamantino;-564.335.660.815;-144.013.229.622;Norte Mato-Grossense
5103601;MT;Dom Aquino;-549.174.807.826;-158.074.551.508;Sudeste Mato-Grossense
5103700;MT;Feliz Natal;-549.339.040.664;-123.832.470.282;Norte Mato-Grossense
5103809;MT;Figueiropolis D'Oeste;-587.378.245.489;-154.461.351.146;Sudoeste Mato-Grossense
5103858;MT;Gaucha do Norte;-532.615.186.719;-131.880.431.895;Norte Mato-Grossense
5103908;MT;General Carneiro;-52.759.309.834;-157.070.417.946;Sudeste Mato-Grossense
5103957;MT;Gloria D'Oeste;-583.144.855.887;-157.679.623.095;Sudoeste Mato-Grossense
5104104;MT;Guaranta do Norte;-549.160.573.113;-99.540.732.336;Norte Mato-Grossense
5104203;MT;Guiratinga;-537.609.640.294;-163.483.892.681;Sudeste Mato-Grossense
5104500;MT;Indiavai;-58.573.992.386;-154.975.142.296;Sudoeste Mato-Grossense
5104526;MT;Ipiranga do Norte;-561.597.931.356;-122.368.420.002;Norte Mato-Grossense
5104542;MT;Itanhanga;-566.493.436.131;-122.347.687.159;Norte Mato-Grossense
5104559;MT;Itauba;-552.466.893.349;-110.077.118.987;Norte Mato-Grossense
5104609;MT;Itiquira;-54.144.300.896;-172.068.250.554;Sudeste Mato-Grossense
5104807;MT;Jaciara;-549.641.881.752;-159.648.381.841;Sudeste Mato-Grossense
5104906;MT;Jangada;-564.901.945.626;-152.396.872.256;Centro-Sul Mato-Grossense
5105002;MT;Jauru;-588.798.383.974;-153.418.963.815;Sudoeste Mato-Grossense
5105101;MT;Juara;-575.131.232.183;-112.503.599.785;Norte Mato-Grossense
5105150;MT;Juina;-587.622.171.518;-114.220.180.323;Norte Mato-Grossense
5105176;MT;Juruena;-58.496.309.174;-103.291.127.799;Norte Mato-Grossense
5105200;MT;Juscimeira;-54.888.760.943;-160.446.851.891;Sudeste Mato-Grossense
5105234;MT;Lambari D'Oeste;-580.058.251.786;-1.531.550.124;Sudoeste Mato-Grossense
5105259;MT;Lucas do Rio Verde;-559.217.707.091;-130.704.649.509;Norte Mato-Grossense
5105309;MT;Luciara;-506.632.015.832;-112.280.970.998;Nordeste Mato-Grossense
5105507;MT;Vila Bela da Santissima Trindade;-599.525.581.995;-150.093.244.788;Sudoeste Mato-Grossense
5105580;MT;Marcelandia;-545.193.062.322;-110.805.914.113;Norte Mato-Grossense
5105606;MT;Matupa;-549.318.057.201;-101.721.074.662;Norte Mato-Grossense
5105622;MT;Mirassol D'Oeste;-58.097.903.569;-156.740.707.811;Sudoeste Mato-Grossense
5105903;MT;Nobres;-563.340.848.306;-147.245.002.734;Norte Mato-Grossense
5106000;MT;Nortelandia;-568.020.689.752;-144.537.245.568;Centro-Sul Mato-Grossense
5106109;MT;Nossa Senhora do Livramento;-563.452.585.552;-157.896.762.067;Centro-Sul Mato-Grossense
5106158;MT;Nova Bandeirantes;-578.184.757.985;-98.429.528.203;Norte Mato-Grossense
5106174;MT;Nova Nazare;-517.974.342.175;-139.878.672.734;Nordeste Mato-Grossense
5106182;MT;Nova Lacerda;-595.903.305.028;-14.469.788.994;Sudoeste Mato-Grossense
5106190;MT;Nova Santa Helena;-551.836.857.411;-108.509.999.759;Norte Mato-Grossense
5106208;MT;Nova Brasilandia;-549.719.088.691;-14.925.464.456;Norte Mato-Grossense
5106216;MT;Nova Canaa do Norte;-55.714.877.306;-10.631.104.229;Norte Mato-Grossense
5106224;MT;Nova Mutum;-561.100.052.481;-138.327.256.927;Norte Mato-Grossense
5106232;MT;Nova Olimpia;-57.282.923.962;-147.794.142.419;Sudoeste Mato-Grossense
5106240;MT;Nova Ubirata;-55.273.213.319;-13.033.827.716;Norte Mato-Grossense
5106257;MT;Nova Xavantina;-523.611.926.726;-146.691.795.163;Nordeste Mato-Grossense
5106265;MT;Novo Mundo;-551.720.189.316;-99.771.091.945;Norte Mato-Grossense
5106273;MT;Novo Horizonte do Norte;-573.174.751.138;-113.876.347.794;Norte Mato-Grossense
